# in Mpc/h Units 
# (k P_nu(k))
# a= 0.243123
# nk = 757
0.020944 578.201
0.0296192 280.746
0.036276 164.116
0.0418879 107.376
0.0468321 77.6986
0.051302 60.3317
0.0592384 40.6634
0.0628319 34.3204
0.0662306 28.5921
0.0694632 24.7631
0.072552 21.8032
0.0755145 17.5397
0.0783651 15.2936
0.0837758 12.8186
0.0863541 10.1885
0.0888577 8.83038
0.0912926 8.13325
0.0936642 7.71747
0.0959772 6.41295
0.0982358 5.77803
0.102604 5.13491
0.10472 4.44975
0.106794 4.0759
0.108828 3.67986
0.112787 3.47082
0.114715 3.20096
0.118477 2.94725
0.120314 2.83031
0.122123 2.60893
0.123906 2.39314
0.125664 2.15997
0.127397 2.1199
0.129107 1.93347
0.132461 1.56307
0.134107 1.71828
0.135732 1.62005
0.137339 1.52765
0.138926 1.53164
0.140496 1.30786
0.142049 1.22973
0.145104 0.823828
0.146608 1.07345
0.148096 1.03661
0.14957 0.982324
0.151029 0.955475
0.152474 0.936436
0.153906 0.865601
0.15673 0.78365
0.158123 0.745392
0.159504 0.709101
0.160874 0.671383
0.163577 0.687598
0.164913 0.602176
0.167552 0.553616
0.168856 0.534946
0.170149 0.549977
0.171434 0.524962
0.172708 0.500066
0.173974 0.449786
0.17523 0.463198
0.177715 0.501019
0.178945 0.387897
0.180167 0.42725
0.18138 0.432792
0.182585 0.372558
0.183782 0.380911
0.184972 0.376518
0.187328 0.334344
0.188496 0.374095
0.190347 0.316908
0.191954 0.337047
0.193094 0.287728
0.194226 0.294227
0.196472 0.289855
0.197585 0.288473
0.199006 0.287211
0.201976 0.26632
0.203059 0.228475
0.205208 0.219436
0.206274 0.228333
0.207335 0.208053
0.20839 0.221451
0.210326 0.205413
0.211524 0.213796
0.213587 0.170407
0.214612 0.168641
0.215631 0.173543
0.216957 0.164674
0.218661 0.157503
0.219662 0.167995
0.223129 0.139802
0.224599 0.132474
0.22618 0.142269
0.22751 0.146633
0.229429 0.116227
0.230383 0.130692
0.231604 0.126152
0.23416 0.113677
0.235095 0.106471
0.236954 0.116218
0.238108 0.110708
0.239975 0.107245
0.241537 0.0968016
0.242444 0.093206
0.244844 0.0907304
0.246417 0.0855198
0.248401 0.0893719
0.249576 0.0788752
0.251327 0.0735414
0.252777 0.0792352
0.254191 0.0811253
0.25601 0.0790545
0.258214 0.0668841
0.2594 0.0676401
0.26075 0.0559423
0.262904 0.064024
0.265657 0.0611245
0.266722 0.0549541
0.268622 0.055606
0.269844 0.0597934
0.271964 0.0541255
0.273543 0.0526481
0.275842 0.0473963
0.277853 0.0593503
0.279641 0.0482333
0.28148 0.0509613
0.282936 0.0430643
0.285198 0.0463486
0.286404 0.0417452
0.288084 0.0407153
0.291553 0.0370823
0.292736 0.0408711
0.294335 0.0368116
0.296659 0.0336857
0.298323 0.0318566
0.300394 0.0325331
0.302928 0.0306277
0.304588 0.0310084
0.305974 0.0320878
0.308578 0.0288811
0.310884 0.0268473
0.312408 0.0251143
0.314799 0.0252421
0.317265 0.0265487
0.319597 0.0232385
0.320771 0.0221396
0.3227 0.0230713
0.32574 0.0222356
0.32795 0.020935
0.330224 0.0205587
0.331726 0.0197264
0.333831 0.0190671
0.336246 0.0180028
0.338319 0.017797
0.341157 0.0173873
0.343593 0.0151816
0.346262 0.0146503
0.347842 0.0142097
0.350326 0.0153348
0.352828 0.0126709
0.354442 0.0126719
0.356776 0.0130672
0.359142 0.0123725
0.361681 0.0122255
0.363857 0.0120405
0.366441 0.0107971
0.368657 0.0112764
0.371486 0.0115423
0.374587 0.00942693
0.376839 0.0100748
0.379079 0.010121
0.38178 0.00895446
0.384712 0.00826702
0.386663 0.00778914
0.389313 0.00815285
0.39167 0.00810268
0.394428 0.0078865
0.397811 0.00715494
0.400019 0.00799419
0.402781 0.00732694
0.405015 0.00704758
0.40766 0.00700203
0.410865 0.00612094
0.413244 0.00624336
0.416084 0.00581217
0.418986 0.00581339
0.421544 0.00546848
0.424534 0.00535897
0.42751 0.00458894
0.430034 0.00521348
0.432751 0.00492712
0.436344 0.00470743
0.438896 0.00456771
0.44171 0.00426791
0.444585 0.00390968
0.447784 0.00369775
0.45034 0.00363363
0.453413 0.00346657
0.456575 0.00319829
0.459787 0.00336946
0.462622 0.0031635
0.465862 0.00317173
0.468802 0.0029294
0.471915 0.00289233
0.475472 0.00276932
0.478779 0.00279656
0.481919 0.00268689
0.484939 0.00246439
0.488502 0.00245652
0.491034 0.00236111
0.494348 0.00213246
0.497688 0.00213027
0.500527 0.002221
0.504331 0.00210229
0.507364 0.00198814
0.510774 0.00187128
0.514275 0.00180175
0.517978 0.00174149
0.521294 0.00164682
0.524822 0.00155999
0.527973 0.00153722
0.531698 0.00147899
0.535226 0.00143228
0.539103 0.00141426
0.543 0.00138826
0.546011 0.00127811
0.549827 0.00121303
0.55369 0.00124712
0.557166 0.00113963
0.560475 0.0011857
0.564609 0.0011
0.56859 0.00109264
0.572441 0.00105565
0.5763 0.000978257
0.580121 0.000933455
0.583625 0.000945697
0.587525 0.000849852
0.591428 0.000843819
0.595301 0.00079047
0.599624 0.000795734
0.603294 0.000779582
0.60771 0.000715767
0.611568 0.000715212
0.615779 0.000684653
0.619303 0.000655028
0.623194 0.000626987
0.627636 0.000607449
0.631826 0.000591224
0.635971 0.000536656
0.64039 0.000567456
0.644956 0.000548465
0.649302 0.000512588
0.653461 0.000492752
0.657644 0.000471504
0.662026 0.000461212
0.666685 0.000435966
0.670916 0.000413966
0.675462 0.000398433
0.679703 0.000405843
0.684292 0.000376348
0.688927 0.000363248
0.693468 0.000335984
0.698026 0.000328688
0.702952 0.000330843
0.707372 0.00029979
0.712317 0.000300703
0.716936 0.000292907
0.721869 0.000291674
0.726964 0.000262782
0.73163 0.00024837
0.736224 0.000246834
0.74119 0.000245544
0.746118 0.000230148
0.751313 0.000222401
0.756133 0.000224215
0.761156 0.000208134
0.766095 0.000203275
0.771205 0.000190778
0.776456 0.000190248
0.781432 0.00017669
0.786733 0.00016586
0.791574 0.000170931
0.797255 0.000160769
0.802676 0.000155785
0.808005 0.000147361
0.813482 0.000144487
0.818759 0.00014161
0.824173 0.000135356
0.829708 0.000131237
0.834919 0.000124122
0.840568 0.000117727
0.846479 0.000119455
0.851948 0.00011038
0.857592 0.000105725
0.863369 0.000103062
0.869182 0.000101388
0.874831 9.57744e-05
0.880682 9.42984e-05
0.886294 8.76617e-05
0.892352 8.53052e-05
0.898399 8.07927e-05
0.904229 8.11501e-05
0.910231 7.79563e-05
0.916513 7.21168e-05
0.922651 6.9723e-05
0.92895 6.84487e-05
0.935092 6.56963e-05
0.940995 6.4019e-05
0.947406 6.20598e-05
0.953652 5.85343e-05
0.960017 5.5355e-05
0.966595 5.5457e-05
0.972908 5.34795e-05
0.979222 5.0161e-05
0.985855 4.9005e-05
0.992666 4.88722e-05
0.998881 4.60809e-05
1.00551 4.41351e-05
1.01216 4.30456e-05
1.01908 4.06046e-05
1.02599 3.92424e-05
1.03271 3.7881e-05
1.03948 3.58869e-05
1.04641 3.57238e-05
1.05346 3.36855e-05
1.06036 3.21958e-05
1.0676 3.12957e-05
1.07471 3.01588e-05
1.08175 2.8683e-05
1.08895 2.78695e-05
1.09637 2.72068e-05
1.10369 2.598e-05
1.11092 2.53839e-05
1.1181 2.43859e-05
1.12573 2.3918e-05
1.1332 2.24157e-05
1.14081 2.20161e-05
1.14829 2.05517e-05
1.15605 2.01799e-05
1.16374 1.92229e-05
1.1717 1.87265e-05
1.17935 1.80907e-05
1.18713 1.74885e-05
1.195 1.67158e-05
1.20281 1.60792e-05
1.21088 1.55755e-05
1.21904 1.48405e-05
1.22715 1.42165e-05
1.23533 1.41525e-05
1.24354 1.33514e-05
1.25174 1.28752e-05
1.26013 1.25312e-05
1.26845 1.1958e-05
1.27706 1.15332e-05
1.28545 1.11832e-05
1.29387 1.06958e-05
1.3027 1.05285e-05
1.31143 9.98563e-06
1.3202 9.56595e-06
1.32891 9.20458e-06
1.33775 8.92707e-06
1.34663 8.48923e-06
1.35548 8.25499e-06
1.3645 8.03679e-06
1.37362 7.65443e-06
1.38289 7.47121e-06
1.39214 7.11297e-06
1.40146 6.89738e-06
1.41076 6.62328e-06
1.42016 6.34801e-06
1.42955 6.21858e-06
1.43897 5.96282e-06
1.44856 5.71058e-06
1.45815 5.55861e-06
1.46783 5.33684e-06
1.47755 5.16449e-06
1.48753 4.78774e-06
1.4975 4.68244e-06
1.50759 4.54994e-06
1.51744 4.47933e-06
1.52762 4.25921e-06
1.53782 4.08184e-06
1.54798 3.9666e-06
1.55817 3.83668e-06
1.56867 3.65697e-06
1.579 3.57156e-06
1.58955 3.41716e-06
1.60018 3.29145e-06
1.61084 3.18046e-06
1.62148 3.02909e-06
1.63242 2.92144e-06
1.64322 2.82275e-06
1.65411 2.71232e-06
1.66512 2.65126e-06
1.67627 2.52954e-06
1.68736 2.44967e-06
1.69863 2.33732e-06
1.70994 2.27002e-06
1.72135 2.20401e-06
1.73279 2.09479e-06
1.74428 2.02692e-06
1.75588 1.96047e-06
1.76756 1.89675e-06
1.77941 1.83715e-06
1.79124 1.74191e-06
1.80325 1.68182e-06
1.81507 1.62845e-06
1.82722 1.55557e-06
1.83948 1.51566e-06
1.85166 1.45807e-06
1.86408 1.39977e-06
1.87633 1.35852e-06
1.88886 1.3016e-06
1.90144 1.26837e-06
1.914 1.22081e-06
1.92679 1.16019e-06
1.93957 1.13338e-06
1.95256 1.08377e-06
1.96563 1.04152e-06
1.97869 9.97547e-07
1.99179 9.79987e-07
2.00509 9.47877e-07
2.01846 9.02033e-07
