# in Mpc/h Units 
# (k P_nu(k))
# a= 0.183401
# nk = 757
0.020944 277.068
0.0296192 128.747
0.036276 73.4418
0.0418879 47.3442
0.0468321 33.823
0.051302 25.9508
0.0592384 17.1644
0.0628319 14.3743
0.0662306 11.9544
0.0694632 10.2622
0.072552 8.94438
0.0755145 7.26098
0.0783651 6.2902
0.0837758 5.11685
0.0863541 4.13399
0.0888577 3.58383
0.0912926 3.25943
0.0936642 3.04173
0.0959772 2.56514
0.0982358 2.30547
0.102604 2.01422
0.10472 1.76391
0.106794 1.61724
0.108828 1.46631
0.112787 1.35923
0.114715 1.2555
0.118477 1.1447
0.120314 1.0948
0.122123 1.01349
0.123906 0.933542
0.125664 0.850258
0.127397 0.825657
0.129107 0.758025
0.132461 0.625183
0.134107 0.663038
0.135732 0.625122
0.137339 0.589431
0.138926 0.582567
0.140496 0.507235
0.142049 0.47631
0.145104 0.343639
0.146608 0.412193
0.148096 0.396055
0.14957 0.373979
0.151029 0.361225
0.152474 0.352806
0.153906 0.327767
0.15673 0.298005
0.158123 0.281965
0.159504 0.267861
0.160874 0.255291
0.163577 0.254934
0.164913 0.228548
0.167552 0.209003
0.168856 0.203498
0.170149 0.205377
0.171434 0.197075
0.172708 0.188075
0.173974 0.171152
0.17523 0.173787
0.177715 0.183101
0.178945 0.149302
0.180167 0.160219
0.18138 0.160354
0.182585 0.1424
0.183782 0.143635
0.184972 0.140408
0.187328 0.126777
0.188496 0.13783
0.190347 0.119795
0.191954 0.124128
0.193094 0.108753
0.194226 0.109665
0.196472 0.107773
0.197585 0.106289
0.199006 0.104824
0.201976 0.0969544
0.203059 0.0856396
0.205208 0.0815871
0.206274 0.0834053
0.207335 0.077247
0.20839 0.0805472
0.210326 0.075064
0.211524 0.0766752
0.213587 0.0639181
0.214612 0.0623803
0.215631 0.0635247
0.216957 0.0602651
0.218661 0.0583364
0.219662 0.0604002
0.223129 0.051551
0.224599 0.0490277
0.22618 0.0513513
0.22751 0.0521312
0.229429 0.0426296
0.230383 0.0471729
0.231604 0.0456016
0.23416 0.0416174
0.235095 0.0390527
0.236954 0.0414443
0.238108 0.0398544
0.239975 0.038667
0.241537 0.0354468
0.242444 0.0339511
0.244844 0.0332461
0.246417 0.0314298
0.248401 0.0322953
0.249576 0.0291395
0.251327 0.027311
0.252777 0.028604
0.254191 0.0291053
0.25601 0.028329
0.258214 0.0244528
0.2594 0.024598
0.26075 0.0210572
0.262904 0.0232458
0.265657 0.0218847
0.266722 0.0202261
0.268622 0.0202333
0.269844 0.0211323
0.271964 0.0193388
0.273543 0.0187802
0.275842 0.0171401
0.277853 0.0205505
0.279641 0.0170958
0.28148 0.0178376
0.282936 0.0154698
0.285198 0.0162376
0.286404 0.0149109
0.288084 0.0143889
0.291553 0.0132145
0.292736 0.0143422
0.294335 0.0129702
0.296659 0.0120319
0.298323 0.011471
0.300394 0.0114511
0.302928 0.0109056
0.304588 0.0109682
0.305974 0.0111343
0.308578 0.0102063
0.310884 0.00956236
0.312408 0.00899649
0.314799 0.00896163
0.317265 0.00925095
0.319597 0.00826983
0.320771 0.00785812
0.3227 0.00811995
0.32574 0.00778759
0.32795 0.00734759
0.330224 0.0071191
0.331726 0.00692831
0.333831 0.00668692
0.336246 0.00630918
0.338319 0.00615728
0.341157 0.00602117
0.343593 0.00539298
0.346262 0.00517601
0.347842 0.00505202
0.350326 0.00529139
0.352828 0.00450116
0.354442 0.00445004
0.356776 0.00453254
0.359142 0.00428727
0.361681 0.00425069
0.363857 0.00418186
0.366441 0.00378217
0.368657 0.0039071
0.371486 0.00392754
0.374587 0.00328935
0.376839 0.00346859
0.379079 0.00347189
0.38178 0.00312871
0.384712 0.0028856
0.386663 0.00272661
0.389313 0.00281861
0.39167 0.00277777
0.394428 0.00270609
0.397811 0.00247532
0.400019 0.00266821
0.402781 0.00249018
0.405015 0.00238342
0.40766 0.00234192
0.410865 0.00208851
0.413244 0.00210401
0.416084 0.00198505
0.418986 0.00198271
0.421544 0.00186968
0.424534 0.00181878
0.42751 0.00158746
0.430034 0.00172188
0.432751 0.00165494
0.436344 0.0016117
0.438896 0.00151306
0.44171 0.00143964
0.444585 0.00131748
0.447784 0.00126178
0.45034 0.00123139
0.453413 0.00117347
0.456575 0.00108972
0.459787 0.00113892
0.462622 0.00106472
0.465862 0.00106484
0.468802 0.000992941
0.471915 0.000974088
0.475472 0.000934528
0.478779 0.000926139
0.481919 0.000894759
0.484939 0.000826632
0.488502 0.000824458
0.491034 0.000785893
0.494348 0.000720946
0.497688 0.000718082
0.500527 0.000733343
0.504331 0.000696517
0.507364 0.000655916
0.510774 0.000625092
0.514275 0.000601449
0.517978 0.000580425
0.521294 0.000547941
0.524822 0.000521038
0.527973 0.000513664
0.531698 0.000485761
0.535226 0.000476764
0.539103 0.000470212
0.543 0.00045674
0.546011 0.000424911
0.549827 0.000403048
0.55369 0.000409764
0.557166 0.000374793
0.560475 0.000388397
0.564609 0.000360651
0.56859 0.000354887
0.572441 0.000347359
0.5763 0.000320866
0.580121 0.000301977
0.583625 0.000306812
0.587525 0.000278419
0.591428 0.000277003
0.595301 0.000257237
0.599624 0.000255502
0.603294 0.000251338
0.60771 0.000234991
0.611568 0.000229516
0.615779 0.000217901
0.619303 0.000210395
0.623194 0.000204387
0.627636 0.000195555
0.631826 0.00019219
0.635971 0.000174667
0.64039 0.000180397
0.644956 0.000174852
0.649302 0.000162088
0.653461 0.000156058
0.657644 0.000151048
0.662026 0.000147745
0.666685 0.000138683
0.670916 0.000133237
0.675462 0.000127624
0.679703 0.000127895
0.684292 0.000119068
0.688927 0.000113479
0.693468 0.00010538
0.698026 0.000105309
0.702952 0.00010468
0.707372 9.48617e-05
0.712317 9.4599e-05
0.716936 9.35697e-05
0.721869 9.09995e-05
0.726964 8.2638e-05
0.73163 7.82384e-05
0.736224 7.76892e-05
0.74119 7.64661e-05
0.746118 7.23464e-05
0.751313 6.9376e-05
0.756133 7.01106e-05
0.761156 6.47607e-05
0.766095 6.34468e-05
0.771205 5.97352e-05
0.776456 5.8949e-05
0.781432 5.53405e-05
0.786733 5.17792e-05
0.791574 5.29298e-05
0.797255 5.00798e-05
0.802676 4.85327e-05
0.808005 4.52941e-05
0.813482 4.4326e-05
0.818759 4.33193e-05
0.824173 4.17041e-05
0.829708 3.97659e-05
0.834919 3.81909e-05
0.840568 3.66085e-05
0.846479 3.57979e-05
0.851948 3.32413e-05
0.857592 3.23124e-05
0.863369 3.13017e-05
0.869182 3.06092e-05
0.874831 2.92285e-05
0.880682 2.82198e-05
0.886294 2.66108e-05
0.892352 2.56918e-05
0.898399 2.43748e-05
0.904229 2.44701e-05
0.910231 2.32629e-05
0.916513 2.1808e-05
0.922651 2.09058e-05
0.92895 2.05445e-05
0.935092 1.98385e-05
0.940995 1.92279e-05
0.947406 1.86982e-05
0.953652 1.7627e-05
0.960017 1.64066e-05
0.966595 1.64629e-05
0.972908 1.57516e-05
0.979222 1.49767e-05
0.985855 1.45431e-05
0.992666 1.42608e-05
0.998881 1.33602e-05
1.00551 1.29077e-05
1.01216 1.26288e-05
1.01908 1.1711e-05
1.02599 1.14778e-05
1.03271 1.11649e-05
1.03948 1.05414e-05
1.04641 1.04571e-05
1.05346 9.80692e-06
1.06036 9.3508e-06
1.0676 9.08654e-06
1.07471 8.71426e-06
1.08175 8.34857e-06
1.08895 8.04298e-06
1.09637 7.90587e-06
1.10369 7.61471e-06
1.11092 7.29259e-06
1.1181 7.06947e-06
1.12573 6.87182e-06
1.1332 6.42815e-06
1.14081 6.35008e-06
1.14829 5.89469e-06
1.15605 5.77223e-06
1.16374 5.48061e-06
1.1717 5.31452e-06
1.17935 5.1464e-06
1.18713 4.94229e-06
1.195 4.74989e-06
1.20281 4.54353e-06
1.21088 4.44083e-06
1.21904 4.15504e-06
1.22715 3.98412e-06
1.23533 3.97466e-06
1.24354 3.70521e-06
1.25174 3.61668e-06
1.26013 3.48801e-06
