# in Mpc/h Units 
# (k P_nu(k))
# a= 0.135426
# nk = 757
0.020944 122.871
0.0296192 54.2808
0.036276 30.1619
0.0418879 19.1274
0.0468321 13.4772
0.051302 10.2119
0.0592384 6.62268
0.0628319 5.50257
0.0662306 4.56355
0.0694632 3.88429
0.072552 3.352
0.0755145 2.74073
0.0783651 2.35951
0.0837758 1.86735
0.0863541 1.52939
0.0888577 1.32508
0.0912926 1.192
0.0936642 1.09629
0.0959772 0.935487
0.0982358 0.838978
0.102604 0.721438
0.10472 0.637546
0.106794 0.584768
0.108828 0.532057
0.112787 0.485339
0.114715 0.44907
0.118477 0.405692
0.120314 0.386394
0.122123 0.358851
0.123906 0.331799
0.125664 0.304456
0.127397 0.293007
0.129107 0.27047
0.132461 0.226731
0.134107 0.233324
0.135732 0.219842
0.137339 0.207145
0.138926 0.202184
0.140496 0.17909
0.142049 0.168053
0.145104 0.128309
0.146608 0.144213
0.148096 0.137924
0.14957 0.130007
0.151029 0.124847
0.152474 0.121358
0.153906 0.113243
0.15673 0.103135
0.158123 0.0973617
0.159504 0.0925038
0.160874 0.0884384
0.163577 0.0864861
0.164913 0.0789923
0.167552 0.0720956
0.168856 0.0704329
0.170149 0.0701113
0.171434 0.0675057
0.172708 0.0645551
0.173974 0.0594622
0.17523 0.0596553
0.177715 0.0613119
0.178945 0.0522124
0.180167 0.0547363
0.18138 0.0542732
0.182585 0.0493806
0.183782 0.0492751
0.184972 0.0478588
0.187328 0.0437474
0.188496 0.0463406
0.190347 0.0411684
0.191954 0.0417479
0.193094 0.0374435
0.194226 0.0373365
0.196472 0.0364682
0.197585 0.0357382
0.199006 0.0349815
0.201976 0.0322773
0.203059 0.0291971
0.205208 0.0276603
0.206274 0.0278838
0.207335 0.0261589
0.20839 0.0267881
0.210326 0.0250665
0.211524 0.0252268
0.213587 0.0217795
0.214612 0.0210858
0.215631 0.0212731
0.216957 0.0202068
0.218661 0.0196436
0.219662 0.0199271
0.223129 0.0173449
0.224599 0.0165578
0.22618 0.0169752
0.22751 0.0170193
0.229429 0.0143747
0.230383 0.0155788
0.231604 0.01508
0.23416 0.0138995
0.235095 0.0131236
0.236954 0.0135892
0.238108 0.0131517
0.239975 0.0127556
0.241537 0.0118466
0.242444 0.0113511
0.244844 0.0111136
0.246417 0.0105528
0.248401 0.0106694
0.249576 0.00981849
0.251327 0.00925056
0.252777 0.00947632
0.254191 0.00955986
0.25601 0.00928844
0.258214 0.00819045
0.2594 0.008178
0.26075 0.00721544
0.262904 0.00770578
0.265657 0.00719886
0.266722 0.00678758
0.268622 0.00671679
0.269844 0.00686839
0.271964 0.00634822
0.273543 0.00615303
0.275842 0.00567864
0.277853 0.00650785
0.279641 0.00555943
0.28148 0.00571846
0.282936 0.0050871
0.285198 0.00521635
0.286404 0.00486696
0.288084 0.0046713
0.291553 0.00432136
0.292736 0.00460631
0.294335 0.00420155
0.296659 0.00393874
0.298323 0.00377745
0.300394 0.00371312
0.302928 0.00355814
0.304588 0.00355337
0.305974 0.0035531
0.308578 0.00330727
0.310884 0.00311896
0.312408 0.00295094
0.314799 0.00291795
0.317265 0.00295879
0.319597 0.00269214
0.320771 0.00256023
0.3227 0.00261637
