# in Mpc/h Units 
# (k P_nu(k))
# a= 0.205657
# nk = 757
0.020944 374.576
0.0296192 177.246
0.036276 102.119
0.0418879 66.2334
0.0468321 47.5652
0.051302 36.6711
0.0592384 24.4402
0.0628319 20.5312
0.0662306 17.0887
0.0694632 14.721
0.072552 12.8823
0.0755145 10.4223
0.0783651 9.05193
0.0837758 7.44956
0.0863541 5.9815
0.0888577 5.18551
0.0912926 4.73892
0.0936642 4.45069
0.0959772 3.73272
0.0982358 3.35799
0.102604 2.9534
0.10472 2.57597
0.106794 2.36106
0.108828 2.13726
0.112787 1.99466
0.114715 1.84121
0.118477 1.68519
0.120314 1.6144
0.122123 1.49215
0.123906 1.3722
0.125664 1.24552
0.127397 1.21437
0.129107 1.11212
0.132461 0.910361
0.134107 0.978692
0.135732 0.922812
0.137339 0.870228
0.138926 0.864835
0.140496 0.747369
0.142049 0.702106
0.145104 0.492945
0.146608 0.609685
0.148096 0.586971
0.14957 0.554898
0.151029 0.537379
0.152474 0.525692
0.153906 0.487437
0.15673 0.442581
0.158123 0.41946
0.159504 0.398608
0.160874 0.379096
0.163577 0.382186
0.164913 0.339656
0.167552 0.311123
0.168856 0.302184
0.170149 0.307041
0.171434 0.294083
0.172708 0.280438
0.173974 0.253982
0.17523 0.259284
0.177715 0.276032
0.178945 0.220699
0.180167 0.23924
0.18138 0.24051
0.182585 0.211138
0.183782 0.214043
0.184972 0.210025
0.187328 0.188485
0.188496 0.207225
0.190347 0.178354
0.191954 0.186636
0.193094 0.161871
0.194226 0.164085
0.196472 0.161501
0.197585 0.159798
0.199006 0.158153
0.201976 0.146427
0.203059 0.127928
0.205208 0.122226
0.206274 0.125774
0.207335 0.115783
0.20839 0.121693
0.210326 0.113203
0.211524 0.116441
0.213587 0.0954648
0.214612 0.0936156
0.215631 0.0957177
0.216957 0.0907962
0.218661 0.0875679
0.219662 0.0916301
0.223129 0.0774777
0.224599 0.0735726
0.22618 0.0778026
0.22751 0.0794363
0.229429 0.0641324
0.230383 0.0714808
0.231604 0.0690605
0.23416 0.062731
0.235095 0.0587806
0.236954 0.0630598
0.238108 0.0604376
0.239975 0.0586174
0.241537 0.053421
0.242444 0.05123
0.244844 0.0500929
0.246417 0.0472872
0.248401 0.0489189
0.249576 0.0437593
0.251327 0.040928
0.252777 0.043318
0.254191 0.0442057
0.25601 0.0430505
0.258214 0.0368492
0.2594 0.0371632
0.26075 0.0313939
0.262904 0.0351492
0.265657 0.0332483
0.266722 0.030422
0.268622 0.0305717
0.269844 0.032268
0.271964 0.0294038
0.273543 0.0285757
0.275842 0.0259452
0.277853 0.0316669
0.279641 0.0260843
0.28148 0.0273609
0.282936 0.0234815
0.285198 0.0248938
0.286404 0.0226936
0.288084 0.0219768
0.291553 0.020117
0.292736 0.0219781
0.294335 0.0198308
0.296659 0.0183028
0.298323 0.0173979
0.300394 0.01751
0.302928 0.0166111
0.304588 0.016753
0.305974 0.0171301
0.308578 0.0155916
0.310884 0.014564
0.312408 0.0136712
0.314799 0.0136636
0.317265 0.0142107
0.319597 0.0126019
0.320771 0.0119821
0.3227 0.0124283
0.32574 0.0119396
0.32795 0.0112531
0.330224 0.0109544
0.331726 0.0106124
0.333831 0.0102434
0.336246 0.00966709
0.338319 0.00947582
0.341157 0.00926872
0.343593 0.00822274
0.346262 0.00790557
0.347842 0.00770201
0.350326 0.00815883
0.352828 0.00685866
0.354442 0.00680861
0.356776 0.0069704
0.359142 0.00659239
0.361681 0.00653375
0.363857 0.00643156
0.366441 0.00579496
0.368657 0.00601347
0.371486 0.00608761
0.374587 0.0050447
0.376839 0.00535191
0.379079 0.00536643
0.38178 0.00480288
0.384712 0.0044243
0.386663 0.00417694
0.389313 0.00434137
0.39167 0.00429103
0.394428 0.00417998
0.397811 0.00381101
0.400019 0.00416556
0.402781 0.00386168
0.405015 0.00370221
0.40766 0.00365239
0.410865 0.00323174
0.413244 0.00327143
0.416084 0.00307207
0.418986 0.00307046
0.421544 0.00289255
0.424534 0.0028214
0.42751 0.0024428
0.430034 0.00269662
0.432751 0.00257699
0.436344 0.00249562
0.438896 0.00236673
0.44171 0.00223818
0.444585 0.00204697
0.447784 0.00195116
0.45034 0.00190983
0.453413 0.00182054
0.456575 0.00168618
0.459787 0.00176985
0.462622 0.00165604
0.465862 0.00165809
0.468802 0.00153933
0.471915 0.00151507
0.475472 0.00145241
0.478779 0.0014495
0.481919 0.00139757
0.484939 0.00128698
0.488502 0.00128393
0.491034 0.00122795
0.494348 0.00111897
0.497688 0.00111654
0.500527 0.00114952
0.504331 0.0010903
0.507364 0.0010277
0.510774 0.000975105
0.514275 0.000938341
0.517978 0.000906445
0.521294 0.000855698
0.524822 0.00081286
0.527973 0.000800905
0.531698 0.000762184
0.535226 0.000744468
0.539103 0.000734815
0.543 0.000717063
0.546011 0.000663812
0.549827 0.000629627
0.55369 0.000643619
